,ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,cellchat_pvals
10808,Adam17,Adam17,0.2824427480916031,0.042784609594201384,7.3557024,Itgb1,Itgb1,0.5403225806451613,0.15882077207538742,Mesothelium,SMCs & Pericytes,0.013407953102648452,0.0
934,Adipoq,Adipoq,0.5273189326556544,0.15430267814925244,7.3557024,Adipor2,Adipor2,0.27956989247311825,0.04402109035567553,Immune cells,ASPC,0.013403061746326597,0.877
10536,Adam17,Adam17,0.2698412698412698,0.04272744970091455,7.3557024,Itgb1,Itgb1,0.5403225806451613,0.15882077207538742,Endothelial cells,SMCs & Pericytes,0.01339028004443892,0.0
7350,Adipoq,Adipoq,0.7879699248120301,0.3072783963445932,7.3557024,Adipor2,Adipor2,0.25190839694656486,0.021877309003628026,Adipocytes_2,Mesothelium,0.013266482995245462,0.919
10681,Adam17,Adam17,0.27064803049555275,0.041846657395754425,7.3557024,Itgb1,Itgb1,0.5403225806451613,0.15882077207538742,Immune cells,SMCs & Pericytes,0.013117871023821247,0.0
10693,Lgals1,Lgals1,0.2731893265565438,0.041793224969282436,7.3557024,Itgb1,Itgb1,0.5403225806451613,0.15882077207538742,Immune cells,SMCs & Pericytes,0.013101340750331184,0.0
4574,App,App,0.6218820861678005,0.1988029515832529,7.3557024,Aplp2,Aplp2,0.2522675736961451,0.0333674614657722,Endothelial cells,Endothelial cells,0.01309338836425485,0.0
10582,App,App,0.6218820861678005,0.1988029515832529,7.3557024,Rpsa,Rpsa,0.2532258064516129,0.03319479112361797,Endothelial cells,SMCs & Pericytes,0.013026515162452172,0.45
10143,Col4a4,Col4a4,0.2701612903225806,0.04150195179886252,7.3557024,Itgb1,Itga1_Itgb1,0.5403225806451613,0.15882077207538742,ASPC,SMCs & Pericytes,0.013011220465427215,0.0
9200,Psap,Psap,0.5133418043202033,0.1472536453977194,7.3557024,Sort1,Sort1,0.2713178294573643,0.044344481527517195,Immune cells,Neuronal-like cells,0.012891414172159554,0.001
11197,Jam3,Jam3,0.27903225806451615,0.041103361009828455,7.3557024,Itgb1,Itgb1,0.5403225806451613,0.15882077207538742,SMCs & Pericytes,SMCs & Pericytes,0.012887869298736506,0.0
7613,Psap,Psap,0.5133418043202033,0.1472536453977194,7.3557024,Sort1,Sort1,0.26717557251908397,0.04355620940545543,Immune cells,Mesothelium,0.012665157387542378,0.001
433,Adipoq,Adipoq,0.5116125299611538,0.14549119779779965,7.3557024,Adipor2,Adipor2,0.27956989247311825,0.04402109035567553,Adipocytes,ASPC,0.012647357740627885,1.0
10331,Col4a2,Col4a2,0.26320357054302007,0.04006158873160204,7.3557024,Itgb1,Itga1_Itgb1,0.5403225806451613,0.15882077207538742,Adipocytes,SMCs & Pericytes,0.012565328277492556,0.0
3431,Psap,Psap,0.5133418043202033,0.1472536453977194,7.3557024,Sort1,Sort1,0.26090225563909775,0.0429479597499706,Immune cells,Adipocytes_2,0.012490501324146575,0.002
788,Adipoq,Adipoq,0.5051020408163265,0.14283485706234383,7.3557024,Adipor2,Adipor2,0.27956989247311825,0.04402109035567553,Endothelial cells,ASPC,0.012419313318388938,0.958
3043,Lamc1,Lamc1,0.5095049177617985,0.15119331041578693,7.3557024,Itgb1,Itga7_Itgb1,0.262406015037594,0.041488341480495364,Adipocytes,Adipocytes_2,0.012390079402872971,1.0
10327,Adam17,Adam17,0.2641540623191999,0.03943464704551905,7.3557024,Itgb1,Itgb1,0.5403225806451613,0.15882077207538742,Adipocytes,SMCs & Pericytes,0.012371120508425077,0.0
4276,App,App,0.5607901479461113,0.183471787387108,7.3557024,Aplp2,Aplp2,0.2522675736961451,0.0333674614657722,Adipocytes,Endothelial cells,0.012095874005313745,0.0
10354,App,App,0.5607901479461113,0.183471787387108,7.3557024,Rpsa,Rpsa,0.2532258064516129,0.03319479112361797,Adipocytes,SMCs & Pericytes,0.012034033387358973,0.501
3601,Fn1,Fn1,0.25190839694656486,0.023929320001146115,7.3557024,Tshr,Tshr,0.7052631578947368,0.24972041567932013,Mesothelium,Adipocytes_2,0.011810133271847911,0.0
3677,Col5a3,Col5a3,0.5038759689922481,0.1439328249543985,7.3557024,Itgb1,Itga1_Itgb1,0.262406015037594,0.041488341480495364,Neuronal-like cells,Adipocytes_2,0.011802114918375841,0.0
742,Sparc,Sparc,0.2585034013605442,0.0373247134420751,7.3557024,Fgfr1,Fgfr1,0.5362903225806451,0.1578444036720799,Endothelial cells,ASPC,0.011645772203832195,0.0
4736,App,App,0.5463786531130876,0.17636496269356736,7.3557024,Aplp2,Aplp2,0.2522675736961451,0.0333674614657722,Immune cells,Endothelial cells,0.011632787745736133,0.0
10711,App,App,0.5463786531130876,0.17636496269356736,7.3557024,Rpsa,Rpsa,0.2532258064516129,0.03319479112361797,Immune cells,SMCs & Pericytes,0.01157328693819495,0.523
3300,Sparc,Sparc,0.2585034013605442,0.0373247134420751,7.3557024,Fgfr1,Fgfr1,0.5112781954887218,0.15585151353952081,Endothelial cells,Adipocytes_2,0.011500427589188624,0.0
10383,Lamc1,Lamc1,0.5095049177617985,0.15119331041578693,7.3557024,Dag1,Dag1,0.267741935483871,0.03842476587943,Adipocytes,SMCs & Pericytes,0.011485681426197753,0.002
7003,Anxa1,Anxa1,0.4879032258064516,0.08034834684577868,7.3557024,Egfr,Egfr,0.48091603053435117,0.07123880690334633,ASPC,Mesothelium,0.011318270968491284,0.0
8013,Nampt,Nampt,0.4728682170542636,0.07991572165118871,7.3557024,Insr,Insr,0.48854961832061067,0.06886238069351108,Neuronal-like cells,Mesothelium,0.010886552233346058,1.0
7346,Igf1,Igf1,0.493984962406015,0.0793118781045747,7.3557024,Insr,Insr,0.48854961832061067,0.06886238069351108,Adipocytes_2,Mesothelium,0.010805182218193423,0.0
1824,Adam12,Adam12,0.4946236559139785,0.08224398858461668,7.3557024,Sdc4,Sdc4,0.45024382180345485,0.065778848964406,ASPC,Adipocytes,0.01070401419483926,0.0
176,Anxa1,Anxa1,0.4879032258064516,0.08034834684577868,7.3557024,Egfr,Egfr,0.4650537634408602,0.06711907586406246,ASPC,ASPC,0.010670721165782838,0.0
7821,Nampt,Nampt,0.4961832061068702,0.07754139821882836,7.3557024,Insr,Insr,0.48854961832061067,0.06886238069351108,Mesothelium,Mesothelium,0.010566526712927527,1.0
9208,Adipoq,Adipoq,0.5273189326556544,0.15430267814925244,7.3557024,Adipor2,Adipor2,0.2558139534883721,0.034142182017585086,Immune cells,Neuronal-like cells,0.010426600781704312,0.876
8250,Adam12,Adam12,0.4946236559139785,0.08224398858461668,7.3557024,Itgb1,Itgb1,0.3953488372093023,0.06386400570697859,ASPC,Neuronal-like cells,0.010395656188232877,0.0
25,Adam12,Adam12,0.4946236559139785,0.08224398858461668,7.3557024,Itgb1,Itgb1,0.4314516129032258,0.06281104798961185,ASPC,ASPC,0.010226010540846065,0.0
3936,Ntf3,Ntf3,0.4,0.061083535262095374,7.3557024,Ntrk3,Ntrk3,0.4781954887218045,0.08254831194048293,SMCs & Pericytes,Adipocytes_2,0.009983999947517431,0.0
558,Igf1,Igf1,0.493984962406015,0.0793118781045747,7.3557024,Igf1r,Igf1r,0.4274193548387097,0.06351502263933692,Adipocytes_2,ASPC,0.009974498479692662,0.0
5559,Adam12,Adam12,0.4946236559139785,0.08224398858461668,7.3557024,Itgb1,Itgb1,0.4193138500635324,0.06089024686267222,ASPC,Immune cells,0.009916393776403796,0.0
8671,Adipoq,Adipoq,0.5116125299611538,0.14549119779779965,7.3557024,Adipor2,Adipor2,0.2558139534883721,0.034142182017585086,Adipocytes,Neuronal-like cells,0.009837045095330644,0.999
1725,Ntf3,Ntf3,0.4,0.061083535262095374,7.3557024,Ntrk3,Ntrk3,0.4946236559139785,0.08122112104569251,SMCs & Pericytes,ASPC,0.009825056840238612,0.0
7347,Nampt,Nampt,0.4150375939849624,0.07124151539417864,7.3557024,Insr,Insr,0.48854961832061067,0.06886238069351108,Adipocytes_2,Mesothelium,0.00971638624042602,1.0
3975,Adam12,Adam12,0.4946236559139785,0.08224398858461668,7.3557024,Itgb1,Itgb1,0.4155328798185941,0.05956092482924637,ASPC,Endothelial cells,0.009702004957191661,0.0
9049,Adipoq,Adipoq,0.5051020408163265,0.14283485706234383,7.3557024,Adipor2,Adipor2,0.2558139534883721,0.034142182017585086,Endothelial cells,Neuronal-like cells,0.009659177674953773,0.965
10177,Adam12,Adam12,0.4946236559139785,0.08224398858461668,7.3557024,Sdc4,Sdc4,0.36451612903225805,0.059288052987529,ASPC,SMCs & Pericytes,0.00965798557066801,0.0
7115,Igf1,Igf1,0.478494623655914,0.06995818908576973,7.3557024,Insr,Insr,0.48854961832061067,0.06886238069351108,ASPC,Mesothelium,0.00954302806305869,0.0
8742,Angpt1,Angpt1,0.4218045112781955,0.07528556974103376,7.3557024,Itgb1,Itgb1,0.3953488372093023,0.06386400570697859,Adipocytes_2,Neuronal-like cells,0.009524487910521358,0.0
6932,Adam12,Adam12,0.4946236559139785,0.08224398858461668,7.3557024,Itgb1,Itgb1,0.4122137404580153,0.057998982531210566,ASPC,Mesothelium,0.009449981214923315,0.0
4078,Adam12,Adam12,0.4946236559139785,0.08224398858461668,7.3557024,Sdc4,Sdc4,0.3673469387755102,0.05797690539352131,ASPC,Endothelial cells,0.009446418087864124,0.0
3012,Ntf3,Ntf3,0.3239247311827957,0.05773728093515465,7.3557024,Ntrk3,Ntrk3,0.4781954887218045,0.08254831194048293,ASPC,Adipocytes_2,0.009442224695493311,0.0
6676,B2m,B2m,0.46511627906976744,0.07035523115285816,7.3557024,Tfrc,Tfrc,0.4815756035578145,0.06752492913599395,Neuronal-like cells,Immune cells,0.009412035875883743,0.883
8189,Ntf3,Ntf3,0.4,0.061083535262095374,7.3557024,Ntrk3,Ntrk3,0.3969465648854962,0.07749464687146256,SMCs & Pericytes,Mesothelium,0.009378504926273346,0.0
4086,Anxa1,Anxa1,0.4879032258064516,0.08034834684577868,7.3557024,Dysf,Dysf,0.39399092970521543,0.058857933704053136,ASPC,Endothelial cells,0.009369654570950266,0.0
492,Angpt1,Angpt1,0.4218045112781955,0.07528556974103376,7.3557024,Itgb1,Itgb1,0.4314516129032258,0.06281104798961185,Adipocytes_2,ASPC,0.00936892417638808,0.0
5235,B2m,B2m,0.46511627906976744,0.07035523115285816,7.3557024,Tfrc,Tfrc,0.4501133786848073,0.0667314800892336,Neuronal-like cells,Endothelial cells,0.009302468928961194,0.967
294,Ntf3,Ntf3,0.3239247311827957,0.05773728093515465,7.3557024,Ntrk3,Ntrk3,0.4946236559139785,0.08122112104569251,ASPC,ASPC,0.009291825582692412,0.0
10080,Ntf3,Ntf3,0.4,0.061083535262095374,7.3557024,Ntrk3,Ntrk3,0.4573643410852713,0.07618044336240584,SMCs & Pericytes,Neuronal-like cells,0.009220924832122893,0.0
7174,Lrig2,Lrig2,0.4553682122489462,0.06492306512545747,7.3557024,Egfr,Egfr,0.48091603053435117,0.07123880690334633,Adipocytes,Mesothelium,0.009165303577611618,0.0
8743,Col5a3,Col5a3,0.4270676691729323,0.07215827977989925,7.3557024,Itgb1,Itga1_Itgb1,0.3953488372093023,0.06386400570697859,Adipocytes_2,Neuronal-like cells,0.009132463017988299,0.0
5622,Adam12,Adam12,0.4946236559139785,0.08224398858461668,7.3557024,Sdc4,Sdc4,0.3570520965692503,0.05586065028997099,ASPC,Immune cells,0.009104747260934463,0.0
5909,Angpt1,Angpt1,0.4218045112781955,0.07528556974103376,7.3557024,Itgb1,Itgb1,0.4193138500635324,0.06089024686267222,Adipocytes_2,Immune cells,0.009085019542922639,0.0
6470,B2m,B2m,0.46564885496183206,0.0677825882537732,7.3557024,Tfrc,Tfrc,0.4815756035578145,0.06752492913599395,Mesothelium,Immune cells,0.009070992806344167,0.917
2417,Lamc1,Lamc1,0.46564885496183206,0.07145296607823687,7.3557024,Itga1,Itga1,0.43243243243243246,0.06399480332783052,Mesothelium,Adipocytes,0.009062359596240957,0.881
5966,B2m,B2m,0.45789473684210524,0.0676605116897897,7.3557024,Tfrc,Tfrc,0.4815756035578145,0.06752492913599395,Adipocytes_2,Immune cells,0.009054803859095005,0.896
11120,B2m,B2m,0.46511627906976744,0.07035523115285816,7.3557024,Tfrc,Tfrc,0.4338709677419355,0.06480360386563591,Neuronal-like cells,SMCs & Pericytes,0.009036148531466053,0.908
8104,Lrig2,Lrig2,0.45161290322580644,0.06397490088341612,7.3557024,Egfr,Egfr,0.48091603053435117,0.07123880690334633,SMCs & Pericytes,Mesothelium,0.00903265861738553,0.0
7978,B2m,B2m,0.46511627906976744,0.07035523115285816,7.3557024,Tfrc,Tfrc,0.366412213740458,0.06468589998486973,Neuronal-like cells,Mesothelium,0.009019884061124387,0.768
7916,Lrig2,Lrig2,0.4573643410852713,0.0637789546380902,7.3557024,Egfr,Egfr,0.48091603053435117,0.07123880690334633,Neuronal-like cells,Mesothelium,0.009005241974304528,0.0
1765,Adam12,Adam12,0.4946236559139785,0.08224398858461668,7.3557024,Itgb1,Itgb1,0.36395569881808415,0.055217356369035034,ASPC,Adipocytes,0.00900084030038634,0.0
497,Col5a3,Col5a3,0.4270676691729323,0.07215827977989925,7.3557024,Itgb1,Itga1_Itgb1,0.4314516129032258,0.06281104798961185,Adipocytes_2,ASPC,0.008983244165257696,0.0
5000,B2m,B2m,0.46564885496183206,0.0677825882537732,7.3557024,Tfrc,Tfrc,0.4501133786848073,0.0667314800892336,Mesothelium,Endothelial cells,0.008965360061997092,0.976
4445,B2m,B2m,0.45789473684210524,0.0676605116897897,7.3557024,Tfrc,Tfrc,0.4501133786848073,0.0667314800892336,Adipocytes_2,Endothelial cells,0.008949357934286147,0.972
3519,Lamc1,Lamc1,0.46564885496183206,0.07145296607823687,7.3557024,Itga1,Itga1,0.3887218045112782,0.06317354413735593,Mesothelium,Adipocytes_2,0.008947100910985377,0.9
2466,Fgf12,Fgf12,0.4122137404580153,0.06720926536750295,7.3557024,Fgfr1,Fgfr1,0.467311348045293,0.06705327594579447,Mesothelium,Adipocytes,0.008932690680648094,0.0
1093,Lamc1,Lamc1,0.46564885496183206,0.07145296607823687,7.3557024,Itga1,Itga1,0.40725806451612906,0.06292225007432245,Mesothelium,ASPC,0.008911827974623721,0.913
7005,Lrig2,Lrig2,0.4422043010752688,0.06303040839876711,7.3557024,Egfr,Egfr,0.48091603053435117,0.07123880690334633,ASPC,Mesothelium,0.008900492010005423,0.0
4392,Angpt1,Angpt1,0.4218045112781955,0.07528556974103376,7.3557024,Itgb1,Itgb1,0.4155328798185941,0.05956092482924637,Adipocytes_2,Endothelial cells,0.008888443370555492,0.0
5700,B2m,B2m,0.46774193548387094,0.06640260204572454,7.3557024,Tfrc,Tfrc,0.4815756035578145,0.06752492913599395,ASPC,Immune cells,0.008887957793843815,0.931
7119,Ntf3,Ntf3,0.3239247311827957,0.05773728093515465,7.3557024,Ntrk3,Ntrk3,0.3969465648854962,0.07749464687146256,ASPC,Mesothelium,0.008869292111726565,0.0
7715,Lrig2,Lrig2,0.46564885496183206,0.0626762706901959,7.3557024,Egfr,Egfr,0.48091603053435117,0.07123880690334633,Mesothelium,Mesothelium,0.008850927017419264,0.0
233,Igf1,Igf1,0.478494623655914,0.06995818908576973,7.3557024,Igf1r,Igf1r,0.4274193548387097,0.06351502263933692,ASPC,ASPC,0.008808512509321064,0.0
2052,Adam12,Adam12,0.4037593984962406,0.06753566484815986,7.3557024,Sdc4,Sdc4,0.45024382180345485,0.065778848964406,Adipocytes_2,Adipocytes,0.00880659146934709,0.0
4149,B2m,B2m,0.46774193548387094,0.06640260204572454,7.3557024,Tfrc,Tfrc,0.4501133786848073,0.0667314800892336,ASPC,Endothelial cells,0.0087844376179575,0.976
4986,Fgf12,Fgf12,0.4122137404580153,0.06720926536750295,7.3557024,Fgfr1,Fgfr1,0.44614512471655327,0.06586951351728565,Mesothelium,Endothelial cells,0.008776376459616262,0.0
162,Adam12,Adam12,0.4946236559139785,0.08224398858461668,7.3557024,Sdc4,Sdc4,0.3293010752688172,0.05381523427517884,ASPC,ASPC,0.008774289376760084,0.0
4467,Angpt1,Angpt1,0.4218045112781955,0.07528556974103376,7.3557024,Tek,Tek,0.37244897959183676,0.058679727364649846,Adipocytes_2,Endothelial cells,0.008758091528932938,0.0
3165,Psap,Psap,0.40225563909774437,0.06385670372103612,7.3557024,Lrp1,Lrp1,0.45939849624060153,0.06894385623037327,Adipocytes_2,Adipocytes_2,0.008728202500046882,0.0
6398,Lamc1,Lamc1,0.46564885496183206,0.07145296607823687,7.3557024,Itga1,Itga1,0.40660736975857686,0.061600983623390754,Mesothelium,Immune cells,0.008726326857206802,0.944
8526,Ntf3,Ntf3,0.3239247311827957,0.05773728093515465,7.3557024,Ntrk3,Ntrk3,0.4573643410852713,0.07618044336240584,ASPC,Neuronal-like cells,0.008720192628868657,0.0
5910,Col5a3,Col5a3,0.4270676691729323,0.07215827977989925,7.3557024,Itgb1,Itga1_Itgb1,0.4193138500635324,0.06089024686267222,Adipocytes_2,Immune cells,0.008710923946941078,0.0
10926,B2m,B2m,0.46564885496183206,0.0677825882537732,7.3557024,Tfrc,Tfrc,0.4338709677419355,0.06480360386563591,Mesothelium,SMCs & Pericytes,0.008708605918047748,0.946
10490,B2m,B2m,0.45789473684210524,0.0676605116897897,7.3557024,Tfrc,Tfrc,0.4338709677419355,0.06480360386563591,Adipocytes_2,SMCs & Pericytes,0.008693058046837216,0.963
7781,B2m,B2m,0.46564885496183206,0.0677825882537732,7.3557024,Tfrc,Tfrc,0.366412213740458,0.06468589998486973,Mesothelium,Mesothelium,0.008692925831079014,0.836
7325,B2m,B2m,0.45789473684210524,0.0676605116897897,7.3557024,Tfrc,Tfrc,0.366412213740458,0.06468589998486973,Adipocytes_2,Mesothelium,0.008677405709190065,0.852
3067,Psap,Psap,0.44900404992148113,0.06346256968580243,7.3557024,Lrp1,Lrp1,0.45939849624060153,0.06894385623037327,Adipocytes,Adipocytes_2,0.008674797932325916,0.0
7553,Lrig2,Lrig2,0.42312579415501905,0.06129675750578924,7.3557024,Egfr,Egfr,0.48091603053435117,0.07123880690334633,Immune cells,Mesothelium,0.008657803545721885,0.0
7268,Angpt1,Angpt1,0.4218045112781955,0.07528556974103376,7.3557024,Itgb1,Itgb1,0.4122137404580153,0.057998982531210566,Adipocytes_2,Mesothelium,0.008657368325651019,0.0
7414,Lrig2,Lrig2,0.41950113378684806,0.06125359181943554,7.3557024,Egfr,Egfr,0.48091603053435117,0.07123880690334633,Endothelial cells,Mesothelium,0.008651759397358415,0.0
379,Lrig2,Lrig2,0.4553682122489462,0.06492306512545747,7.3557024,Egfr,Egfr,0.4650537634408602,0.06711907586406246,Adipocytes,ASPC,0.00863985461840227,0.0
6686,Farp2,Farp2,0.4573643410852713,0.06239346737779387,7.3557024,Plxna2,Plxna2,0.49174078780177893,0.06982416437000691,Neuronal-like cells,Immune cells,0.008637880353038774,0.946
2276,Lamc1,Lamc1,0.46886912325285895,0.06801537868534643,7.3557024,Itga1,Itga1,0.43243243243243246,0.06399480332783052,Immune cells,Adipocytes,0.008630133990747413,1.0
8704,Adam12,Adam12,0.4037593984962406,0.06753566484815986,7.3557024,Itgb1,Itgb1,0.3953488372093023,0.06386400570697859,Adipocytes_2,Neuronal-like cells,0.008552421306650378,0.0
10249,B2m,B2m,0.46774193548387094,0.06640260204572454,7.3557024,Tfrc,Tfrc,0.4338709677419355,0.06480360386563591,ASPC,SMCs & Pericytes,0.00853282020355228,0.988
4393,Col5a3,Col5a3,0.4270676691729323,0.07215827977989925,7.3557024,Itgb1,Itga1_Itgb1,0.4155328798185941,0.05956092482924637,Adipocytes_2,Endothelial cells,0.008522372612981277,0.0
3378,Lamc1,Lamc1,0.46886912325285895,0.06801537868534643,7.3557024,Itga1,Itga1,0.3887218045112782,0.06317354413735593,Immune cells,Adipocytes_2,0.008520325255827953,1.0
7073,B2m,B2m,0.46774193548387094,0.06640260204572454,7.3557024,Tfrc,Tfrc,0.366412213740458,0.06468589998486973,ASPC,Mesothelium,0.008517453904130065,0.894
1635,Lrig2,Lrig2,0.45161290322580644,0.06397490088341612,7.3557024,Egfr,Egfr,0.4650537634408602,0.06711907586406246,SMCs & Pericytes,ASPC,0.00851474887429013,0.0
2157,Cxcl12,Cxcl12,0.43197278911564624,0.06524588097089945,7.3557024,Sdc4,Sdc4,0.45024382180345485,0.065778848964406,Endothelial cells,Adipocytes,0.008510546788329772,0.0
1377,Lrig2,Lrig2,0.4573643410852713,0.0637789546380902,7.3557024,Egfr,Egfr,0.4650537634408602,0.06711907586406246,Neuronal-like cells,ASPC,0.008488890765830873,0.0
860,Lamc1,Lamc1,0.46886912325285895,0.06801537868534643,7.3557024,Itga1,Itga1,0.40725806451612906,0.06292225007432245,Immune cells,ASPC,0.008486720426415713,1.0
8186,Igf1,Igf1,0.4161290322580645,0.06212217261918267,7.3557024,Insr,Insr,0.48854961832061067,0.06886238069351108,SMCs & Pericytes,Mesothelium,0.008483181325479636,0.0
6866,B2m,B2m,0.4306451612903226,0.0633059330218943,7.3557024,Tfrc,Tfrc,0.4815756035578145,0.06752492913599395,SMCs & Pericytes,Immune cells,0.008476983672590515,0.99
7286,Lrig2,Lrig2,0.36466165413533835,0.05998672106153587,7.3557024,Egfr,Egfr,0.48091603053435117,0.07123880690334633,Adipocytes_2,Mesothelium,0.008474336713556557,0.0
3717,Psap,Psap,0.43410852713178294,0.061968098588709754,7.3557024,Lrp1,Lrp1,0.45939849624060153,0.06894385623037327,Neuronal-like cells,Adipocytes_2,0.008472247064207251,0.034
3277,Psap,Psap,0.4200680272108844,0.06193857563347813,7.3557024,Lrp1,Lrp1,0.45939849624060153,0.06894385623037327,Endothelial cells,Adipocytes_2,0.00846824488163012,0.0
7767,Fgf12,Fgf12,0.4122137404580153,0.06720926536750295,7.3557024,Fgfr1,Fgfr1,0.4961832061068702,0.06342774825804132,Mesothelium,Mesothelium,0.008453788868339498,0.0
10913,Fgf12,Fgf12,0.4122137404580153,0.06720926536750295,7.3557024,Fgfr1,Fgfr1,0.4483870967741935,0.06340369495520103,Mesothelium,SMCs & Pericytes,0.008450610083198373,0.0
9781,Farp2,Farp2,0.4573643410852713,0.06239346737779387,7.3557024,Plxna2,Plxna2,0.46511627906976744,0.06827999641644582,Neuronal-like cells,Neuronal-like cells,0.008448466707455965,0.817
6991,Adam12,Adam12,0.4946236559139785,0.08224398858461668,7.3557024,Sdc4,Sdc4,0.29770992366412213,0.05178291098757386,ASPC,Mesothelium,0.008445728384408211,0.0
9770,B2m,B2m,0.46511627906976744,0.07035523115285816,7.3557024,Tfrc,Tfrc,0.3488372093023256,0.06048275168212474,Neuronal-like cells,Neuronal-like cells,0.008438737602196726,0.878
3539,Psap,Psap,0.4122137404580153,0.061681249759335297,7.3557024,Lrp1,Lrp1,0.45939849624060153,0.06894385623037327,Mesothelium,Adipocytes_2,0.008433359975538731,0.032
